"","FBCF","CIB","CURI","EMBI","ER","IBOV","ICE","ICI","IIE","IR","LTOT","NFSP","PIB","POUP","TT","WP"
"106",12.847066344678,4.70971036526202,4.41158543691543,5.30070581627755,4.29633257146352,10.8937986129719,4.67002115830771,4.6269316777696,4.71492104994721,4.84006341508907,9.30944854043283,-3.52,14.4236257280209,12.7331567115429,4.8725985294126,4.65618365365219
"107",12.8467363632754,4.78206035278484,4.40915530206213,5.48837408123805,4.35824610600848,10.9223211198473,4.66438204561994,4.60916220725763,4.68582808900555,4.28664616531544,9.3453416819873,-3.03,14.4245643578164,12.7382417896364,4.88771408058375,4.65635060434168
"108",12.8470101054222,4.75134629614569,4.41158543691543,5.47924906905294,4.35952536932737,10.9090566731193,4.65491227788291,4.62202730305451,4.65586330030361,4.42180050481442,9.31312330985222,-3.1,14.4290974701982,12.7552875064821,4.88673357743169,4.65579703054563
"109",12.8500128712019,4.74475820019514,4.40793801645838,5.4359030295006,4.35747776175247,10.9524473052992,4.63666885304746,4.61015772749913,4.67282883446191,4.46361590397599,9.45031214789674,-3.17,14.4337363162935,12.769185012184,4.85374753855911,4.65862943969942
"110",12.8579390349348,4.73285954712898,4.4042772436087,5.38865653363034,4.37437241573702,10.9579430928325,4.61907309115708,4.61611012602643,4.66060489287619,4.13145539906103,9.38925852145978,-2.94,14.4394443725397,12.7750696775941,4.82518885995478,4.6639190395532
"111",12.8685263379112,4.7404001352482,4.41037110768302,5.40165310645752,4.34055338646731,11.0160274009017,4.62301010411642,4.63957161270542,4.63278535302106,4.21766145735265,9.19485202471238,-3.11,14.4450611029949,12.7740620756928,4.81047557917242,4.66596053693926
"112",12.877325837787,4.71581670607516,4.41279829334063,5.31085745753021,4.32347018521386,11.0890392248617,4.64150211523548,4.62202730305451,4.57367951889672,4.29853566367502,9.35702536976878,-3.12,14.4494905822096,12.7682853002403,4.79090258590413,4.67349889363193
"113",12.8842582600508,4.73707525686803,4.40793801645838,5.18356949285124,4.36944785246702,11.1119195286067,4.65776263610726,4.61907309115708,4.55807857845424,4.35195743063475,9.30463819741764,-3.02,14.453191170333,12.7570638738729,4.78915702210111,4.6729331447478
"114",12.884209300399,4.73444252169223,4.40671924726425,5.21927415920758,4.39568296112137,11.0389181620014,4.65396035015752,4.61709875685337,4.58292457704077,4.04376784015223,9.31217991403055,-2.91,14.4507438310217,12.7382828456796,4.79595582119418,4.67020156624774
"115",12.8852669286419,4.75013595623828,4.41037110768302,5.35740628291804,4.44886719159269,10.9531896698342,4.63860496207433,4.62005879848184,4.62104353514438,3.69559005619582,9.32388153460849,-2.78,14.4537563141448,12.7322779605993,4.80941630019784,4.67503915491564
"116",12.8882515832628,4.74701691021633,4.40793801645838,5.38624102569443,4.46590811865458,10.9089835031683,4.62888671260541,4.61313835563727,4.6662652853479,3.30728173846742,9.16134509827513,-2.53,14.463177114118,12.7446664920492,4.81104549573578,4.673192111984
"117",12.8874783828794,4.8186673602505,4.41158543691543,5.30939217744773,4.45341663076055,10.9081039560663,4.62399194022868,4.60716818865076,4.65965837127216,2.72813688212927,9.55650066547909,-2.33,14.4713455372907,12.7612045308674,4.80941630019784,4.67527380806814
"118",12.8901931071631,4.82607122474952,4.41521960202965,5.14115490949271,4.46464295085111,10.9712999212686,4.63957161270542,4.63375764284,4.59309760475382,2.48004561003421,9.48441924481676,-2.28,14.4769471440375,12.7619371507813,4.81616018112973,4.67524537995929
"119",12.895327143153,4.84371453387832,4.40915530206213,5.09067800176979,4.47312340506776,11.0030528956754,4.66532410880784,4.65014355163082,4.5798523780038,2.00417933130701,9.53753454295514,-2.12,14.4770458977109,12.7329997022055,4.80007885828752,4.67237287191194
"120",12.9033713245353,4.83318186869916,4.40671924726425,5.01266222399247,4.46980854805742,10.9783402591146,4.65681341913993,4.66438204561994,4.56746831880408,1.68800379326695,9.48330345458665,-2.07,14.474299643261,12.6837882722601,4.79363947336828,4.6752962547178
"121",12.9074548917533,4.84371453387832,4.40793801645838,5.04283843459089,4.47722317165747,10.9547121142125,4.64727136200673,4.64822967544854,4.5368913452348,1.52563252155784,9.37308128463522,-1.77,14.4730037617546,12.6618241307036,4.78289787377182,4.67684108088844
"122",12.9041375948907,4.85787253954385,4.41642806139121,4.99145247467948,4.48300255201388,10.9951227802445,4.62790967295758,4.66343909411207,4.55176940926098,1.24716553287982,9.86618363741614,-2.18,14.4720681019013,12.685998748153,4.79023796845007,4.67980552228844
"123",12.896309113936,4.83715454196778,4.41037110768302,4.98547287419401,4.45434729625351,11.0273381817454,4.62399194022868,4.67002115830771,4.56017282005736,0.904380593499754,9.54781760916661,-2.25,14.4725425616177,12.7380674910256,4.79744207363521,4.67942898112993
"124",12.9012194386214,4.80402104473326,4.41037110768302,5.08543350417144,4.42580425701977,10.9660907061495,4.63763737612559,4.6615505194242,4.51633897228148,0.76192267895776,9.66091440903875,-1.98,14.4780360488235,12.7788110686001,4.79305954708551,4.68124750845319
"125",12.9203498559269,4.7884079895664,4.41158543691543,5.19267903452504,4.41847909667619,10.9327146095408,4.64727136200673,4.65396035015752,4.52828914165213,0.525377615160871,9.8359577522507,-1.82,14.4874085527913,12.8007392314747,4.80213401951892,4.68758213312925
"126",12.9453564820857,4.77076936663766,4.40915530206213,5.16996733266551,4.4224485491728,10.9252428509529,4.63860496207433,4.65965837127216,4.51633897228148,0.723072588975504,9.88449567010178,-1.72,14.4972141406178,12.8073240726764,4.78306529382913,4.69042888422628
"127",12.9618562043298,4.77229349902415,4.41279829334063,5.17590406250749,4.43473767358655,10.9233554966416,4.63957161270542,4.65871095291612,4.50755735712109,0.863849765258218,9.96469375513743,-1.77,14.5048737065705,12.8083083488721,4.78063495531883,4.69314239054974
"128",12.9643179305787,4.82052347182724,4.41642806139121,5.43481311113657,4.50180767299294,10.8118398583188,4.6269316777696,4.64918707140487,4.54965747605783,1.12464854732897,9.62800238989126,-1.81,14.5086599931066,12.8000782464569,4.77102355007474,4.69268955991874
"129",12.9578103979882,4.84119047511598,4.41763506214125,5.42475846494753,4.53742653390157,10.7613119568004,4.59410923862867,4.61313835563727,4.54116485601218,1.8443587089489,9.53476818536016,-1.73,14.5111809583885,12.7879729472762,4.77000642844103,4.69665735197551
"130",12.9510272551258,4.88060253601096,4.41642806139121,5.47055032535461,4.58557953622309,10.8210193321737,4.62005879848184,4.62005879848184,4.48525988931553,2.22452634555568,9.61738499022866,-1.65,14.5130967330667,12.7850100956706,4.75608707130495,4.7020804964958
"131",12.9466699798794,4.85895932741669,4.40915530206213,5.43288988368097,4.55166391846495,10.8899615581983,4.63278535302106,4.62104353514438,4.52396013056255,2.87171736255432,9.60677454902994,-1.43,14.5164074649592,12.8004757063669,4.77280102737204,4.70473241744789
"132",12.9437191862911,4.83055123224249,4.41158543691543,5.38867458922351,4.51601104966827,10.8999162383839,4.61412992735956,4.60716818865076,4.50755735712109,3.22184429327286,9.58701432496389,-1.3,14.519472382193,12.8282768848273,4.78406922598072,4.70634778045622
"133",12.9460536159675,4.8615937625371,4.41763506214125,5.46403356029715,4.55081959123801,10.874562478511,4.60015764416455,4.60316818331742,4.44382703557933,3.47924742365509,9.52447678602929,-1.95,14.5238878340328,12.8399080719188,4.76975198630404,4.71164237779644
"134",12.9506705322559,4.88922067220582,4.41763506214125,5.47187043352205,4.56299310708891,10.83464615518,4.58700621536042,4.60816569496789,4.44382703557933,3.76734963648382,9.65988423331241,-1.71,14.5257539006792,12.8172124220248,4.77187036187909,4.71298439696562
