"","FBCF","CIB","CURI","EMBI","ER","IBOV","ICE","ICI","IIE","IR","LAGR","LCOM","LIND","LINF","NFSP","POUP","TT","WP"
"60",2.9126544718002,4.5321692931036,4.43793426661218,-1.77246848174861,4.45632208925168,4.13805692106658,4.74319148388547,4.74319148388547,4.57677071146639,6.78063772570112,0.171347030309515,-0.995769463155587,-1.62710855778658,0.229918358142606,-3.24,2.95159462789414,4.65157655880225,4.6081016773607
"61",2.92056670510044,4.53033887536509,4.43793426661218,-1.55224162052366,4.45655416165931,4.13433336763143,4.70953020131233,4.73532087045314,4.56746831880408,6.70889720702561,0.212190741694837,-0.997248925078014,-1.65006824608209,0.228615379107828,-3.34,2.9525355820604,4.63151996131087,4.61037183143534
"62",2.92597466201375,4.54137805290031,4.44029554279786,-1.53665224270845,4.46199241631176,4.15056210147958,4.69226489283902,4.7397010789457,4.52287494326126,6.43308443423318,0.224969458846127,-0.963910117937582,-1.6046459655703,0.23017372532908,-3.24,2.95623004943683,4.64150211523548,4.61652976892415
"63",2.92946765535381,4.58496747867057,4.44851637594271,-1.41040887996909,4.45655416165931,4.08841431459849,4.67562864963665,4.73180283692146,4.59814557105113,6.33129303749043,0.319177852069446,-0.933497423661061,-1.62066516960843,0.213209839465992,-3.39,2.96232086964921,4.66202299758087,4.62481742495008
"64",2.93463631596956,4.63908840419155,4.44382703557933,-1.35942062136833,4.4468776069935,4.13574659901162,4.69774936728118,4.73356340075649,4.58496747867057,6.28047031832519,0.309492207558804,-0.929607370956303,-1.63625288974507,0.203813605359567,-3.43,2.97036086842794,4.62732299062922,4.62526377001025
"65",2.9407305008405,4.65738305743503,4.44851637594271,-1.28644902615017,4.45806132094988,4.10517659608089,4.7202829930886,4.7211738617444,4.57882621064849,6.15869378401603,0.313654787973525,-0.919389189813113,-1.65334448599836,0.199613200390366,-3.63,2.97819072574742,4.61857987289801,4.6224954935019
"66",2.94625125144815,4.65719321405524,4.44500143383527,-1.41040078191788,4.45399839818635,4.17710604779287,4.71849887129509,4.71939133007811,4.55492896955134,6.02627570449352,0.299340478868146,-0.945956235206201,-1.67089186755891,0.220647482503135,-3.61,2.98198072573526,4.60286753692542,4.62425837713641
"67",2.95746051834906,4.66372207293771,4.43793426661218,-1.58430193916256,4.4322443508345,4.265629747245,4.71849887129509,4.72738781871234,4.52504414150881,5.73025194165562,0.244286806036212,-0.910909762339653,-1.66304376153864,0.199773887828342,-3.6,2.98217468893063,4.65195834748685,4.61877060394347
"68",2.97279928506264,4.67981372898386,4.44029554279786,-1.63353546401316,4.4080598117207,4.20820031948663,4.73707525686803,4.74144780428064,4.52070102936164,5.6854610597775,0.227207756154381,-0.913744949542115,-1.64578756426801,0.18061904919426,-3.62,2.97637435487352,4.6710515551016,4.61744319121469
"69",2.98974776078133,4.65338875825857,4.44734610079452,-1.45970692295352,4.39518962120016,4.09050538381695,4.73356340075649,4.73444252169223,4.52612697864764,5.63128701701605,0.292073409257412,-0.882208203502395,-1.63153901793013,0.192079182420774,-3.72,2.96570403452461,4.68213122712422,4.61447838390517
"70",2.9970050246903,4.57759341821786,4.44500143383527,-1.44392347395653,4.38887810962298,4.01559077221444,4.75359019110636,4.73707525686803,4.50534985070588,6.35772817179994,0.667346233202792,-0.906387286805076,-1.640553041287,0.334498906150327,-3.76,2.95510274025684,4.71160012960394,4.60567510780457
"71",2.99379641591089,4.62712735334013,4.43793426661218,-1.2413285908697,4.47289514667827,3.92384377314187,4.71312732749318,4.71760561531788,4.59208494643944,6.72000000000001,0.66633181539268,-0.802078964648586,-1.61573015709507,0.301695400876957,-3.85,2.94430316571003,4.69052185308759,4.59642944000186
"72",2.97989357721894,4.63443768366866,4.42962561347316,-0.711218580023467,4.60756731058781,3.64133769514496,4.61412992735956,4.6269316777696,4.88582764350291,6.81326942956488,0.699234772454064,-0.78407889264416,-1.56326585266954,0.312942904998024,-3.98,2.93012923247987,4.71411427297727,4.58398428097453
"73",2.96033728901726,4.59390699370938,4.4200447018614,-0.759849444410103,4.61174850134821,3.58097183769825,4.42843300748804,4.41037110768302,4.85359154448657,6.81455023968418,0.684112864640592,-0.744155291259881,-1.55507940783809,0.305878566150957,-3.69,2.90537340750223,4.66221192635529,4.55303259724759
"74",2.93543506325359,4.58476337621043,4.36564315542336,-0.737004078775354,4.67460296070343,3.62587974839238,4.31615389052317,4.30406509320417,4.8023803552758,7.32766761095374,0.694779763098405,-0.722959045658744,-1.56622335593438,0.32178275378568,-3.33,2.86762363948792,4.64727136200673,4.52242132541932
"75",2.90735952567887,4.57440165231646,4.34898678059568,-0.845521660985949,4.61838251746023,3.67802793159523,4.32280727501391,4.32148013480585,4.78749174278205,7.06727135298564,0.687228696187433,-0.613636778426966,-1.53789497490268,0.419810282833951,-2.89,2.82298153819396,4.57522630961502,4.49567751158418
"76",2.89081656357686,4.53785447870322,4.34639945703073,-0.845832268225594,4.60055957343041,3.6932269345554,4.36054760299676,4.33467293829041,4.81705054502359,6.3833805476865,0.687844342825366,-0.556268487538351,-1.46461228887585,0.453613980032591,-2.74,2.78955417503508,4.59370470787881,4.49118916830639
"77",2.88893274832675,4.5143698216616,4.34639945703073,-0.835444151588607,4.57882621064849,3.6811843695222,4.3907385752759,4.36437169943516,4.8331022540341,5.76649938452798,0.692250009776235,-0.511765416109949,-1.41174501028042,0.469641476098882,-2.56,2.77552278870836,4.60366905986182,4.49176326813274
"78",2.90064258773386,4.50766760462685,4.34769395559338,-0.95984462924834,4.55786891287008,3.80621933059109,4.47163879336357,4.43556740160191,4.76302827060367,5.28759594428125,0.679296064763028,-0.459999671176464,-1.35382487585836,0.471735134879238,-2.3,2.77692402493092,4.61224509966005,4.49592348159505
"79",2.91544477982096,4.50876941170174,4.35670882668959,-1.16094372340421,4.49880916999668,3.92972538954115,4.50976000118343,4.4818719696436,4.716711560721,4.71482889733839,0.676098658534121,-0.399580213589219,-1.32954553065518,0.486614529231144,-2.09,2.77504731051394,4.61274145148441,4.5042018024211
"80",2.93237154751255,4.46980854805742,4.36182392735636,-1.2690771420732,4.47026642352329,3.9524170226649,4.54329478227,4.54116485601218,4.69226489283902,4.52290076335877,0.691316285139101,-0.329687064079352,-1.32345993054278,0.512942849533173,-1.87,2.76618320516702,4.62888671260541,4.51309442240384
"81",2.95051539786445,4.45283452468439,4.35799005684564,-1.30852849096647,4.45875616753256,3.95255142958811,4.58087749341905,4.58087749341905,4.69134788222914,4.31578947368423,0.692703365180807,-0.29166089117112,-1.32291647492482,0.540059060258233,-1.6,2.7569660372635,4.62565885241541,4.52173063171975
"82",2.96680277328223,4.46037560108486,4.3732381286408,-1.37662695571776,4.41715243664926,4.03710967486989,4.63278535302106,4.61115225766564,4.67095792652609,4.1107704101188,0.387216114399018,-0.252116413990026,-1.31917383294681,0.464145672774074,-1.46,2.76371158581065,4.63181211693451,4.52993829453622
"83",2.9819295688414,4.45225207956338,4.38825718442452,-1.42427947430495,4.4083033577521,4.08083949219193,4.6737629774537,4.66438204561994,4.69134788222914,4.130726471152,0.509881339363505,-0.253590574808322,-1.29293077647121,0.496267323351759,-1.07,2.79438402299646,4.66419352643755,4.54315560085762
"84",2.99694270265732,4.45875616753256,4.39444915467244,-1.48400742554052,4.37134478632702,4.15872533282247,4.68305672464516,4.69592454925656,4.66343909411207,4.30066237880387,0.862996202897782,-0.242660685570544,-1.29011856266006,0.477064983235618,-0.94,2.84104548025599,4.66936489803009,4.55026172882661
"85",3.00683529290844,4.47369382319971,4.40549899085902,-1.51002361195382,4.37285974684906,4.18965234967907,4.68120487226409,4.71133038181648,4.62399194022868,4.2506236806755,0.870256136370902,-0.248373852316036,-1.25865227027502,0.473609895024268,-1.33,2.87133541395412,4.68951133442184,4.55863071573661
"86",3.01034746223681,4.51928544683092,4.41279829334063,-1.58408033251345,4.3804003129293,4.22111670416036,4.68305672464516,4.72561633906396,4.60015764416455,4.16067491132204,0.841270715314113,-0.219420019921609,-1.25069248128424,0.484903803464894,-1.94,2.87173222939115,4.72108481058445,4.56322880684611
"87",3.00842062347522,4.56809117774667,4.41158543691543,-1.56920556540598,4.37688845681776,4.22797408599652,4.6931810633108,4.72915616576908,4.63666885304746,3.88182426618224,0.821624454022041,-0.24420276768075,-1.22764484596699,0.415093882788758,-2.18,2.85238146693445,4.72818396188324,4.57470738921929
"88",3.00947670913982,4.57161340245925,4.41521960202965,-1.50125637958957,4.40097105067482,4.18870816621874,4.72206393745959,4.75013595623828,4.64631212931927,3.6439950395879,0.823107381796306,-0.261725363441144,-1.2462809555808,0.412893969327922,-2.15,2.84328856017263,4.71867742678169,4.57925961374003
"89",3.01415044165281,4.51415078760092,4.42124734782716,-1.66279282706852,4.36627827770574,4.24039542092985,4.74493212836325,4.74927052996185,4.57161340245925,3.30892840163544,0.805910018402251,-0.273030383941836,-1.26834643556421,0.420230487789134,-1.88,2.85188354606356,4.7295094602437,4.589698251381
"90",3.02189695783036,4.50114211556404,4.43081679884331,-1.71904021600029,4.34614035610947,4.23947680734365,4.74493212836325,4.75100063419963,4.57367951889672,3.28709861295839,0.793431547776412,-0.286146556572369,-1.31618696322992,0.386880368125767,-2.09,2.86944069983684,4.72152998710429,4.59612277467094
"91",3.02811426080124,4.4927850553933,4.43081679884331,-1.4948345296951,4.35234032430352,4.13684971087195,4.74057482299429,4.75445188870385,4.63957161270542,3.97262877779889,0.781247376010662,-0.325842613500958,-1.34308245437633,0.363624907291519,-2.02,2.88515855437786,4.76482000351763,4.60314732359069
"92",3.03294495347597,4.47688216568656,4.43319492124828,-1.44546549430834,4.33598269617247,4.14843960265429,4.72295322164447,4.74144780428064,4.61709875685337,4.86455551316292,0.772552891150431,-0.359387980038893,-1.35776980025055,0.329610078623192,-1.96,2.89513011182398,4.76430840732639,4.60416232363179
"93",3.03606787517052,4.49110522970012,4.43675153436313,-1.49712435258225,4.33650611937207,4.16112090494907,4.71402459090017,4.72915616576908,4.5685062016165,5.46845124282982,0.753891277573339,-0.394074375700099,-1.32305200163487,0.2914313870193,-1.91,2.90065192801112,4.79744207363521,4.6067384100763
